Warehouse,Date,Metric,Value
Jodhpur 341,,Aug-2023,160649.46
Jodhpur 341,,Sep-2023,2961.0
Jodhpur 341,,Sep-2023,122579.0
Jodhpur 341,,Sep-2023,143256.15
Jodhpur 341,,Oct-2023,2961.0
Jodhpur 341,,Oct-2023,122579.0
Jodhpur 341,,Oct-2023,162553.62
Jodhpur 341,,Nov-2023,2961.0
Jodhpur 341,,Nov-2023,122579.0
Jodhpur 341,,Nov-2023,168171.3
Jodhpur 341,,Dec-2023,2961.0
Jodhpur 341,,Dec-2023,122579.0
Jodhpur 341,,Dec-2023,170812.27
Jodhpur 341,,Jan-2024,2961.0
Jodhpur 341,,Jan-2024,134836.0
Jodhpur 341,,Jan-2024,167840.91
Jodhpur 341,,Feb-2024,2961.0
Jodhpur 341,,Feb-2024,134836.0
Jodhpur 341,,Feb-2024,165763.5
Jodhpur 341,,Mar-2024,2961.0
Jodhpur 341,,Mar-2024,134836.0
Jodhpur 341,,Mar-2024,165763.5
Jodhpur 341,,Apr-2024,2961.0
Jodhpur 341,,Apr-2024,134836.0
Jodhpur 341,,Apr-2024,178510.62
Jodhpur 341,,May-2024,2961.0
Jodhpur 341,,May-2024,134836.0
Jodhpur 341,,May-2024,176395.77
Jodhpur 341,,Jun-2024,2961.0
Jodhpur 341,,Jun-2024,134836.0
Jodhpur 341,,Jun-2024,175002.7100000001
Jodhpur 341,,Jul-2024,2961.0
Jodhpur 341,,Jul-2024,134836.0
Jodhpur 341,,Jul-2024,177291.82
Jodhpur 341,,Aug-2024,2961.0
Jodhpur 341,,Aug-2024,134836.0
Jodhpur 341,,Aug-2024,179171.15
Jodhpur 341,,Sep-2024,2961.0
Jodhpur 341,,Sep-2024,134836.0
Jodhpur 341,,Sep-2024,178553.54
Jodhpur 341,,Oct-2024,2961.0
Jodhpur 341,,Oct-2024,134836.0
Jodhpur 341,,Oct-2024,184217.8699999999
Jodhpur 341,,Nov-2024,2961.0
Jodhpur 341,,Nov-2024,134836.0
Jodhpur 341,,Nov-2024,191376.4
Jodhpur 341,,Dec-2024,2961.0
Jodhpur 341,,Dec-2024,134836.0
Jodhpur 341,,Dec-2024,189315.54
Jodhpur 341,,Jan-2025,2961.0
Jodhpur 341,,Jan-2025,134836.0
Jodhpur 341,,Jan-2025,189667.18
Jodhpur 341,,Feb-2025,2961.0
Jodhpur 341,,Feb-2025,134836.0
Jodhpur 341,,Feb-2025,187567.98
Jodhpur 341,,Mar-2025,2961.0
Jodhpur 341,,Mar-2025,134836.0
Jodhpur 341,,Mar-2025,186382.56
Jodhpur 341,,Apr-2025,2961.0
Jodhpur 341,,Apr-2025,134836.0
Jodhpur 341,,Apr-2025,154504.17
Jodhpur 341,,May-2025,2961.0
Jodhpur 341,,May-2025,134836.0
Jodhpur 341,,May-2025,131937.12
Jodhpur 341,,Jun-2025,2961.0
Jodhpur 341,,Jun-2025,134836.0
Jodhpur 341,,Jun-2025,100071.5
Jodhpur 341,,Jul-2025,2961.0
Jodhpur 341,,Jul-2025,134836.0
Jodhpur 341,,Jul-2025,12420.13
Jodhpur 341,,Aug-2025,0.0
Jodhpur 341,,Aug-2025,7347.973128884087
Jodhpur 341,,Sep-2025,0.0
Jodhpur 341,,Sep-2025,7249.322070643216
Jodhpur 341,,Oct-2025,0.0
Jodhpur 341,,Oct-2025,7286.50840119538
Jodhpur 341,,Nov-2025,0.0
Jodhpur 341,,Nov-2025,6053.619367895224
Jodhpur 341,,Dec-2025,0.0
Jodhpur 341,,Dec-2025,4359.696972459724
Jodhpur 341,,Jan-2026,0.0
Jodhpur 341,,Jan-2026,2164.333395121804
Jodhpur 341,,Feb-2026,0.0
Jodhpur 341,,Feb-2026,0.0
Jodhpur 341,,March-2026,0.0
Jodhpur 341,,March-2026,0.0
Jodhpur 341,,Apr-2026,0.0
Jodhpur 341,,Apr-2026,0.0
Jodhpur 341,,May-2026,0.0
Jodhpur 341,,May-2026,0.0
Jodhpur 779,,Apr-2023,3902.0
Jodhpur 779,,Apr-2023,141859.0
Jodhpur 779,,Apr-2023,235311.34
Jodhpur 779,,May-2023,3902.0
Jodhpur 779,,May-2023,141859.0
Jodhpur 779,,May-2023,231419.56
Jodhpur 779,,Jun-2023,3902.0
Jodhpur 779,,Jun-2023,141859.0
Jodhpur 779,,Jun-2023,228080.81
Jodhpur 779,,Jul-2023,3902.0
Jodhpur 779,,Jul-2023,141859.0
Jodhpur 779,,Jul-2023,203074.06
Jodhpur 779,,Aug-2023,3902.0
Jodhpur 779,,Aug-2023,141859.0
Jodhpur 779,,Aug-2023,232293.18
Jodhpur 779,,Sep-2023,3902.0
Jodhpur 779,,Sep-2023,141859.0
Jodhpur 779,,Sep-2023,218316.86
Jodhpur 779,,Oct-2023,3902.0
Jodhpur 779,,Oct-2023,141859.0
Jodhpur 779,,Oct-2023,220260.21
Jodhpur 779,,Nov-2023,3902.0
Jodhpur 779,,Nov-2023,141859.0
Jodhpur 779,,Nov-2023,218293.19
Jodhpur 779,,Dec-2023,3902.0
Jodhpur 779,,Dec-2023,141859.0
Jodhpur 779,,Dec-2023,212489.28
Jodhpur 779,,Jan-2024,3902.0
Jodhpur 779,,Jan-2024,141859.0
Jodhpur 779,,Jan-2024,211627.07
Jodhpur 779,,Feb-2024,3902.0
Jodhpur 779,,Feb-2024,141859.0
Jodhpur 779,,Feb-2024,215607.08
Jodhpur 779,,Mar-2024,3902.0
Jodhpur 779,,Mar-2024,141859.0
Jodhpur 779,,Mar-2024,215607.08
Jodhpur 779,,Apr-2024,3902.0
Jodhpur 779,,Apr-2024,141859.0
Jodhpur 779,,Apr-2024,274117.984127815
Jodhpur 779,,May-2024,3902.0
Jodhpur 779,,May-2024,141859.0
Jodhpur 779,,May-2024,305202.8636581254
Jodhpur 779,,Jun-2024,3902.0
Jodhpur 779,,Jun-2024,141859.0
Jodhpur 779,,Jun-2024,263282.2021628092
Jodhpur 779,,Jul-2024,3902.0
Jodhpur 779,,Jul-2024,141859.0
Jodhpur 779,,Jul-2024,272577.0410562088
Jodhpur 779,,Aug-2024,3902.0
Jodhpur 779,,Aug-2024,141859.0
Jodhpur 779,,Aug-2024,272834.9030277909
Jodhpur 779,,Sep-2024,3902.0
Jodhpur 779,,Sep-2024,141859.0
Jodhpur 779,,Sep-2024,270460.16542250046
Jodhpur 779,,Oct-2024,3902.0
Jodhpur 779,,Oct-2024,141859.0
Jodhpur 779,,Oct-2024,243718.0672368339
Jodhpur 779,,Nov-2024,3902.0
Jodhpur 779,,Nov-2024,141859.0
Jodhpur 779,,Nov-2024,274961.0665667197
Jodhpur 779,,Dec-2024,3902.0
Jodhpur 779,,Dec-2024,141859.0
Jodhpur 779,,Dec-2024,311705.4438692519
Jodhpur 779,,Jan-2025,3902.0
Jodhpur 779,,Jan-2025,141859.0
Jodhpur 779,,Jan-2025,310285.3399209951
Jodhpur 779,,Feb-2025,3902.0
Jodhpur 779,,Feb-2025,141859.0
Jodhpur 779,,Feb-2025,301775.1486481944
Jodhpur 779,,Mar-2025,3902.0
Jodhpur 779,,Mar-2025,141859.0
Jodhpur 779,,Mar-2025,313346.6743588368
Jodhpur 779,,Apr-2025,3902.0
Jodhpur 779,,Apr-2025,141859.0
Jodhpur 779,,Apr-2025,315192.3489995592
Jodhpur 779,,May-2025,3902.0
Jodhpur 779,,May-2025,141859.0
Jodhpur 779,,May-2025,309540.5414739525
Jodhpur 779,,Jun-2025,3902.0
Jodhpur 779,,Jun-2025,141859.0
Jodhpur 779,,Jun-2025,293851.9053486387
Jodhpur 779,,Jul-2025,3902.0
Jodhpur 779,,Jul-2025,141859.0
Jodhpur 779,,Jul-2025,311816.255424666
Jodhpur 779,,Aug-2025,3902.0
Jodhpur 779,,Aug-2025,141859.0
Jodhpur 779,,Aug-2025,298238.1357813359
Jodhpur 779,,Sep-2025,3902.0
Jodhpur 779,,Sep-2025,141859.0
Jodhpur 779,,Sep-2025,314125.2725011702
Jodhpur 779,,Oct-2025,3902.0
Jodhpur 779,,Oct-2025,141859.0
Jodhpur 779,,Oct-2025,301926.0585777554
Jodhpur 779,,Nov-2025,3902.0
Jodhpur 779,,Nov-2025,141859.0
Jodhpur 779,,Nov-2025,301187.754984955
Jodhpur 779,,Dec-2025,3902.0
Jodhpur 779,,Dec-2025,141859.0
Jodhpur 779,,Dec-2025,308792.0661076149
Jodhpur 779,,Jan-2026,3902.0
Jodhpur 779,,Jan-2026,141859.0
Jodhpur 779,,Jan-2026,257836.5490597324
Jodhpur 779,,Feb-2026,3902.0
Jodhpur 779,,Feb-2026,141859.0
Jodhpur 779,,Feb-2026,227560.8845521846
Jodhpur 779,,March-2026,3902.0
Jodhpur 779,,March-2026,141859.0
Jodhpur 779,,March-2026,236741.0992146149
Jodhpur 779,,Apr-2026,3902.0
Jodhpur 779,,Apr-2026,141859.0
Jodhpur 779,,Apr-2026,236487.70115066328
Jodhpur 779,,May-2026,3902.0
Jodhpur 779,,May-2026,141859.0
Jodhpur 779,,May-2026,471494.3957122519
Junagadh 1403,,Apr-2023,10335.0
Junagadh 1403,,Apr-2023,278439.0
Junagadh 1403,,Apr-2023,437937.09
Junagadh 1403,,May-2023,12398.0
Junagadh 1403,,May-2023,358877.0
Junagadh 1403,,May-2023,592805.61
Junagadh 1403,,Jun-2023,10335.0
Junagadh 1403,,Jun-2023,358877.0
Junagadh 1403,,Jun-2023,537402.63
Junagadh 1403,,Jul-2023,10335.0
Junagadh 1403,,Jul-2023,358877.0
Junagadh 1403,,Jul-2023,537583.27
Junagadh 1403,,Aug-2023,10335.0
Junagadh 1403,,Aug-2023,358877.0
Junagadh 1403,,Aug-2023,524471.86
Junagadh 1403,,Sep-2023,10335.0
Junagadh 1403,,Sep-2023,358877.0
Junagadh 1403,,Sep-2023,520521.42
Junagadh 1403,,Oct-2023,10335.0
Junagadh 1403,,Oct-2023,358877.0
Junagadh 1403,,Oct-2023,521297.33
Junagadh 1403,,Nov-2023,10335.0
Junagadh 1403,,Nov-2023,358877.0
Junagadh 1403,,Nov-2023,553568.8899999999
Junagadh 1403,,Dec-2023,10335.0
Junagadh 1403,,Dec-2023,358877.0
Junagadh 1403,,Dec-2023,585919.4199999999
Junagadh 1403,,Jan-2024,10335.0
Junagadh 1403,,Jan-2024,358877.0
Junagadh 1403,,Jan-2024,585039.14
Junagadh 1403,,Feb-2024,10335.0
Junagadh 1403,,Feb-2024,358877.0
Junagadh 1403,,Feb-2024,552170.22
Junagadh 1403,,Mar-2024,10335.0
Junagadh 1403,,Mar-2024,358877.0
Junagadh 1403,,Mar-2024,552170.22
Junagadh 1403,,Apr-2024,10335.0
Junagadh 1403,,Apr-2024,358877.0
Junagadh 1403,,Apr-2024,921330.6563230451
Junagadh 1403,,May-2024,10335.0
Junagadh 1403,,May-2024,358877.0
Junagadh 1403,,May-2024,940218.2113032042
Junagadh 1403,,Jun-2024,10335.0
Junagadh 1403,,Jun-2024,358877.0
Junagadh 1403,,Jun-2024,912393.4199150798
Junagadh 1403,,Jul-2024,10335.0
Junagadh 1403,,Jul-2024,358877.0
Junagadh 1403,,Jul-2024,87549.2779072636
Junagadh 1403,,Aug-2024,10335.0
Junagadh 1403,,Aug-2024,358877.0
Junagadh 1403,,Aug-2024,63462.315441261526
Junagadh 1403,,Sep-2024,10335.0
Junagadh 1403,,Sep-2024,358877.0
Junagadh 1403,,Sep-2024,32563.72051771563
Junagadh 1403,,Oct-2024,10335.0
Junagadh 1403,,Oct-2024,358877.0
Junagadh 1403,,Oct-2024,76014.11696769942
Junagadh 1403,,Nov-2024,10335.0
Junagadh 1403,,Nov-2024,358877.0
Junagadh 1403,,Nov-2024,526120.8487393338
Junagadh 1403,,Dec-2024,8252.0
Junagadh 1403,,Dec-2024,358877.0
Junagadh 1403,,Dec-2024,534140.073045886
Junagadh 1403,,Jan-2025,8252.0
Junagadh 1403,,Jan-2025,358877.0
Junagadh 1403,,Jan-2025,550797.6922787465
Junagadh 1403,,Feb-2025,8252.0
Junagadh 1403,,Feb-2025,358877.0
Junagadh 1403,,Feb-2025,483943.28717406583
Junagadh 1403,,Mar-2025,8252.0
Junagadh 1403,,Mar-2025,358877.0
Junagadh 1403,,Mar-2025,578976.436563669
Junagadh 1403,,Apr-2025,8252.0
Junagadh 1403,,Apr-2025,358877.0
Junagadh 1403,,Apr-2025,684769.4702199857
Junagadh 1403,,May-2025,8252.0
Junagadh 1403,,May-2025,358877.0
Junagadh 1403,,May-2025,719100.4901515398
Junagadh 1403,,Jun-2025,8252.0
Junagadh 1403,,Jun-2025,358877.0
Junagadh 1403,,Jun-2025,785869.9905455826
Junagadh 1403,,Jul-2025,8252.0
Junagadh 1403,,Jul-2025,358877.0
Junagadh 1403,,Jul-2025,769874.7854877457
Junagadh 1403,,Aug-2025,8252.0
Junagadh 1403,,Aug-2025,358877.0
Junagadh 1403,,Aug-2025,715423.5523673462
Junagadh 1403,,Sep-2025,8252.0
Junagadh 1403,,Sep-2025,358877.0
Junagadh 1403,,Sep-2025,726586.4451062288
Junagadh 1403,,Oct-2025,8252.0
Junagadh 1403,,Oct-2025,358877.0
Junagadh 1403,,Oct-2025,710019.1344250377
Junagadh 1403,,Nov-2025,8252.0
Junagadh 1403,,Nov-2025,358877.0
Junagadh 1403,,Nov-2025,691159.2395686604
Junagadh 1403,,Dec-2025,8252.0
Junagadh 1403,,Dec-2025,358877.0
Junagadh 1403,,Dec-2025,588372.3253782975
Junagadh 1403,,Jan-2026,8252.0
Junagadh 1403,,Jan-2026,358877.0
Junagadh 1403,,Jan-2026,604324.6909997954
Junagadh 1403,,Feb-2026,8252.0
Junagadh 1403,,Feb-2026,358877.0
Junagadh 1403,,Feb-2026,550914.6892808516
Junagadh 1403,,March-2026,8252.0
Junagadh 1403,,March-2026,371252.0
Junagadh 1403,,March-2026,720497.3938272211
Junagadh 1403,,Apr-2026,8252.0
Junagadh 1403,,Apr-2026,371252.0
Junagadh 1403,,Apr-2026,774117.7092516087
Junagadh 1403,,May-2026,8252.0
Junagadh 1403,,May-2026,371252.0
Junagadh 1403,,May-2026,1494288.006657748
KADAJJI 3013,,Apr-2023,0.0
KADAJJI 3013,,Apr-2023,0.0
KADAJJI 3013,,May-2023,0.0
KADAJJI 3013,,Jun-2023,0.0
KADAJJI 3013,,Jul-2023,0.0
KADAJJI 3013,,Aug-2023,0.0
KADAJJI 3013,,Sep-2023,0.0
KADAJJI 3013,,Oct-2023,0.0
KADAJJI 3013,,Nov-2023,0.0
KADAJJI 3013,,Dec-2023,0.0
KADAJJI 3013,,Jan-2024,0.0
KADAJJI 3013,,Feb-2024,0.0
KADAJJI 3013,,Mar-2024,0.0
KADAJJI 3013,,Apr-2024,0.0
KADAJJI 3013,,Apr-2024,0.0
KADAJJI 3013,,May-2024,0.0
KADAJJI 3013,,May-2024,0.0
KADAJJI 3013,,Jun-2024,0.0
KADAJJI 3013,,Jun-2024,0.0
KADAJJI 3013,,Jul-2024,0.0
KADAJJI 3013,,Jul-2024,0.0
KADAJJI 3013,,Aug-2024,0.0
KADAJJI 3013,,Aug-2024,0.0
KADAJJI 3013,,Sep-2024,0.0
KADAJJI 3013,,Sep-2024,0.0
KADAJJI 3013,,Oct-2024,0.0
KADAJJI 3013,,Oct-2024,0.0
KADAJJI 3013,,Nov-2024,9226.0
KADAJJI 3013,,Nov-2024,231828.0
KADAJJI 3013,,Nov-2024,383760.0
KADAJJI 3013,,Dec-2024,11939.0
KADAJJI 3013,,Dec-2024,382527.0
KADAJJI 3013,,Dec-2024,679878.13
KADAJJI 3013,,Jan-2025,18452.0
KADAJJI 3013,,Jan-2025,555830.0
KADAJJI 3013,,Jan-2025,1111566.35
KADAJJI 3013,,Feb-2025,18452.0
KADAJJI 3013,,Feb-2025,664224.0
KADAJJI 3013,,Feb-2025,1529932.56
KADAJJI 3013,,Mar-2025,18452.0
KADAJJI 3013,,Mar-2025,603726.0
KADAJJI 3013,,Mar-2025,1474875.73
KADAJJI 3013,,Apr-2025,16281.0
KADAJJI 3013,,Apr-2025,586080.0
KADAJJI 3013,,Apr-2025,1266985.45
KADAJJI 3013,,May-2025,16281.0
KADAJJI 3013,,May-2025,449328.0
KADAJJI 3013,,May-2025,1041632.45
KADAJJI 3013,,Jun-2025,12482.0
KADAJJI 3013,,Jun-2025,406348.8
KADAJJI 3013,,Jun-2025,1014811.82
KADAJJI 3013,,Jul-2025,10854.0
KADAJJI 3013,,Jul-2025,287999.0
KADAJJI 3013,,Jul-2025,524240.25
KADAJJI 3013,,Aug-2025,2713.0
KADAJJI 3013,,Aug-2025,97680.0
KADAJJI 3013,,Aug-2025,216724.03
KADAJJI 3013,,Sep-2025,2713.0
KADAJJI 3013,,Sep-2025,97680.0
KADAJJI 3013,,Sep-2025,2309679.56
KADAJJI 3013,,Oct-2025,2713.0
KADAJJI 3013,,Oct-2025,97680.0
KADAJJI 3013,,Oct-2025,-2063741.39
KADAJJI 3013,,Nov-2025,0.0
KADAJJI 3013,,Nov-2025,0.0
KADAJJI 3013,,Dec-2025,0.0
KADAJJI 3013,,Dec-2025,0.0
KADAJJI 3013,,Jan-2026,0.0
KADAJJI 3013,,Jan-2026,0.0
KADAJJI 3013,,Feb-2026,0.0
KADAJJI 3013,,Feb-2026,0.0
KADAJJI 3013,,March-2026,0.0
KADAJJI 3013,,March-2026,0.0
KADAJJI 3013,,Apr-2026,0.0
KADAJJI 3013,,Apr-2026,0.0
KADAJJI 3013,,May-2026,0.0
KADAJJI 3013,,May-2026,0.0
KADI 2487,,Apr-2023,0.0
KADI 2487,,Apr-2023,0.0
KADI 2487,,Apr-2024,0.0
KADI 2487,,Apr-2024,0.0
KADI 2487,,Apr-2025,0.0
KADI 2487,,Apr-2025,0.0
KADI 2487,,Apr-2026,0.0
KADI 2487,,Apr-2026,0.0
KADI 2487,,May-2026,0.0
KADI 2487,,May-2026,0.0
KADI 2850,,Apr-2023,0.0
KADI 2850,,Apr-2023,0.0
KADI 2850,,May-2023,0.0
KADI 2850,,May-2023,0.0
KADI 2850,,Jun-2023,0.0
KADI 2850,,Jun-2023,0.0
KADI 2850,,Jul-2023,0.0
KADI 2850,,Jul-2023,0.0
KADI 2850,,Aug-2023,0.0
KADI 2850,,Aug-2023,0.0
KADI 2850,,Sep-2023,0.0
KADI 2850,,Sep-2023,0.0
KADI 2850,,Oct-2023,0.0
KADI 2850,,Oct-2023,0.0
KADI 2850,,Nov-2023,0.0
KADI 2850,,Nov-2023,0.0
KADI 2850,,Dec-2023,0.0
KADI 2850,,Dec-2023,0.0
KADI 2850,,Jan-2024,2058.0
KADI 2850,,Jan-2024,10159.0
KADI 2850,,Jan-2024,0.0
KADI 2850,,Feb-2024,2058.0
KADI 2850,,Feb-2024,104975.0
KADI 2850,,Feb-2024,0.0
KADI 2850,,Mar-2024,2058.0
KADI 2850,,Mar-2024,104975.0
KADI 2850,,Mar-2024,0.0
KADI 2850,,Apr-2024,2058.0
KADI 2850,,Apr-2024,104975.0
KADI 2850,,Apr-2024,0.0
KADI 2850,,May-2024,2058.0
KADI 2850,,May-2024,104975.0
KADI 2850,,May-2024,0.0
KADI 2850,,Jun-2024,2058.0
KADI 2850,,Jun-2024,104975.0
KADI 2850,,Jun-2024,126294.0
KADI 2850,,Jul-2024,2058.0
KADI 2850,,Jul-2024,104975.0
KADI 2850,,Jul-2024,103481.0
KADI 2850,,Aug-2024,2058.0
KADI 2850,,Aug-2024,104975.0
KADI 2850,,Aug-2024,61201.0
KADI 2850,,Sep-2024,2058.0
KADI 2850,,Sep-2024,52488.0
KADI 2850,,Sep-2024,22414.0
KADI 2850,,Oct-2024,0.0
KADI 2850,,Oct-2024,-25914.0
KADI 2850,,Nov-2024,0.0
KADI 2850,,Nov-2024,0.0
KADI 2850,,Dec-2024,0.0
KADI 2850,,Dec-2024,0.0
KADI 2850,,Jan-2025,0.0
KADI 2850,,Jan-2025,0.0
KADI 2850,,Feb-2025,0.0
KADI 2850,,Feb-2025,0.0
KADI 2850,,Mar-2025,0.0
KADI 2850,,Mar-2025,0.0
KADI 2850,,Apr-2025,0.0
KADI 2850,,Apr-2025,0.0
KADI 2850,,May-2025,0.0
KADI 2850,,Jun-2025,0.0
KADI 2850,,Jul-2025,0.0
KADI 2850,,Aug-2025,0.0
KADI 2850,,Sep-2025,0.0
KADI 2850,,Oct-2025,0.0
KADI 2850,,Nov-2025,0.0
KADI 2850,,Dec-2025,0.0
KADI 2850,,Jan-2026,0.0
KADI 2850,,Feb-2026,0.0
KADI 2850,,March-2026,0.0
KADI 2850,,Apr-2026,0.0
KADI 2850,,Apr-2026,0.0
KADI 2850,,May-2026,0.0
KADI 2850,,May-2026,0.0
KADI 2851,,Apr-2023,0.0
KADI 2851,,Apr-2023,0.0
KADI 2851,,May-2023,0.0
KADI 2851,,May-2023,0.0
KADI 2851,,Jun-2023,0.0
KADI 2851,,Jun-2023,0.0
KADI 2851,,Jul-2023,0.0
KADI 2851,,Jul-2023,0.0
KADI 2851,,Aug-2023,0.0
KADI 2851,,Aug-2023,0.0
KADI 2851,,Sep-2023,0.0
KADI 2851,,Sep-2023,0.0
KADI 2851,,Oct-2023,0.0
KADI 2851,,Oct-2023,0.0
KADI 2851,,Nov-2023,0.0
KADI 2851,,Nov-2023,0.0
KADI 2851,,Dec-2023,0.0
KADI 2851,,Dec-2023,0.0
KADI 2851,,Jan-2024,2058.0
KADI 2851,,Jan-2024,10159.0
KADI 2851,,Jan-2024,0.0
KADI 2851,,Feb-2024,2058.0
KADI 2851,,Feb-2024,104975.0
KADI 2851,,Feb-2024,0.0
KADI 2851,,Mar-2024,2058.0
KADI 2851,,Mar-2024,104975.0
KADI 2851,,Mar-2024,0.0
KADI 2851,,Apr-2024,2058.0
KADI 2851,,Apr-2024,104975.0
KADI 2851,,Apr-2024,0.0
KADI 2851,,May-2024,2058.0
KADI 2851,,May-2024,104975.0
KADI 2851,,May-2024,0.0
KADI 2851,,Jun-2024,2058.0
KADI 2851,,Jun-2024,104975.0
KADI 2851,,Jun-2024,126294.0
KADI 2851,,Jul-2024,2058.0
KADI 2851,,Jul-2024,104975.0
KADI 2851,,Jul-2024,103481.0
KADI 2851,,Aug-2024,2058.0
KADI 2851,,Aug-2024,104975.0
KADI 2851,,Aug-2024,61201.0
KADI 2851,,Sep-2024,2058.0
KADI 2851,,Sep-2024,52488.0
KADI 2851,,Sep-2024,22414.0
KADI 2851,,Oct-2024,0.0
KADI 2851,,Oct-2024,-25914.0
KADI 2851,,Nov-2024,0.0
KADI 2851,,Nov-2024,0.0
KADI 2851,,Dec-2024,0.0
KADI 2851,,Dec-2024,0.0
KADI 2851,,Jan-2025,0.0
KADI 2851,,Jan-2025,0.0
KADI 2851,,Feb-2025,0.0
KADI 2851,,Feb-2025,0.0
KADI 2851,,Mar-2025,0.0
KADI 2851,,Mar-2025,0.0
KADI 2851,,Apr-2025,0.0
KADI 2851,,Apr-2025,0.0
KADI 2851,,May-2025,0.0
KADI 2851,,Jun-2025,0.0
KADI 2851,,Jul-2025,0.0
KADI 2851,,Aug-2025,0.0
KADI 2851,,Sep-2025,0.0
KADI 2851,,Oct-2025,0.0
KADI 2851,,Nov-2025,0.0
KADI 2851,,Dec-2025,0.0
KADI 2851,,Jan-2026,0.0
KADI 2851,,Feb-2026,0.0
KADI 2851,,March-2026,0.0
KADI 2851,,Apr-2026,0.0
KADI 2851,,Apr-2026,0.0
KADI 2851,,May-2026,0.0
KADI 2851,,May-2026,0.0
KADI 2852,,Apr-2023,0.0
KADI 2852,,Apr-2023,0.0
KADI 2852,,May-2023,0.0
KADI 2852,,May-2023,0.0
KADI 2852,,Jun-2023,0.0
KADI 2852,,Jun-2023,0.0
KADI 2852,,Jul-2023,0.0
KADI 2852,,Jul-2023,0.0
KADI 2852,,Aug-2023,0.0
KADI 2852,,Aug-2023,0.0
KADI 2852,,Sep-2023,0.0
KADI 2852,,Sep-2023,0.0
KADI 2852,,Oct-2023,0.0
KADI 2852,,Oct-2023,0.0
KADI 2852,,Nov-2023,0.0
KADI 2852,,Nov-2023,0.0
KADI 2852,,Dec-2023,0.0
KADI 2852,,Dec-2023,0.0
KADI 2852,,Jan-2024,2058.0
KADI 2852,,Jan-2024,10159.0
KADI 2852,,Jan-2024,0.0
KADI 2852,,Feb-2024,2058.0
KADI 2852,,Feb-2024,104975.0
KADI 2852,,Feb-2024,0.0
KADI 2852,,Mar-2024,2058.0
KADI 2852,,Mar-2024,104975.0
KADI 2852,,Mar-2024,0.0
KADI 2852,,Apr-2024,2058.0
KADI 2852,,Apr-2024,104975.0
KADI 2852,,Apr-2024,0.0
KADI 2852,,May-2024,2058.0
KADI 2852,,May-2024,104975.0
KADI 2852,,May-2024,0.0
KADI 2852,,Jun-2024,2058.0
KADI 2852,,Jun-2024,104975.0
KADI 2852,,Jun-2024,126294.0
KADI 2852,,Jul-2024,2058.0
KADI 2852,,Jul-2024,104975.0
KADI 2852,,Jul-2024,103481.0
KADI 2852,,Aug-2024,2058.0
KADI 2852,,Aug-2024,104975.0
KADI 2852,,Aug-2024,61201.0
KADI 2852,,Sep-2024,2058.0
KADI 2852,,Sep-2024,104975.0
KADI 2852,,Sep-2024,126070.0
KADI 2852,,Oct-2024,2058.0
KADI 2852,,Oct-2024,-25914.0
KADI 2852,,Nov-2024,0.0
KADI 2852,,Nov-2024,0.0
KADI 2852,,Dec-2024,0.0
KADI 2852,,Dec-2024,0.0
KADI 2852,,Jan-2025,0.0
KADI 2852,,Jan-2025,0.0
KADI 2852,,Feb-2025,0.0
KADI 2852,,Feb-2025,0.0
KADI 2852,,Mar-2025,0.0
KADI 2852,,Mar-2025,0.0
KADI 2852,,Apr-2025,0.0
KADI 2852,,Apr-2025,0.0
KADI 2852,,May-2025,0.0
KADI 2852,,Jun-2025,0.0
KADI 2852,,Jul-2025,0.0
KADI 2852,,Aug-2025,0.0
KADI 2852,,Sep-2025,0.0
KADI 2852,,Oct-2025,0.0
KADI 2852,,Nov-2025,0.0
KADI 2852,,Dec-2025,0.0
KADI 2852,,Jan-2026,0.0
KADI 2852,,Feb-2026,0.0
KADI 2852,,March-2026,0.0
KADI 2852,,Apr-2026,0.0
KADI 2852,,Apr-2026,0.0
KADI 2852,,May-2026,0.0
KADI 2852,,May-2026,0.0
KADI 2853,,Apr-2023,0.0
KADI 2853,,Apr-2023,0.0
KADI 2853,,May-2023,0.0
KADI 2853,,May-2023,0.0
KADI 2853,,Jun-2023,0.0
KADI 2853,,Jun-2023,0.0
KADI 2853,,Jul-2023,0.0
KADI 2853,,Jul-2023,0.0
KADI 2853,,Aug-2023,0.0
KADI 2853,,Aug-2023,0.0
KADI 2853,,Sep-2023,0.0
KADI 2853,,Sep-2023,0.0
KADI 2853,,Oct-2023,0.0
KADI 2853,,Oct-2023,0.0
KADI 2853,,Nov-2023,0.0
KADI 2853,,Nov-2023,0.0
KADI 2853,,Dec-2023,0.0
KADI 2853,,Dec-2023,0.0
KADI 2853,,Jan-2024,2058.0
KADI 2853,,Jan-2024,10159.0
KADI 2853,,Jan-2024,0.0
KADI 2853,,Feb-2024,2058.0
KADI 2853,,Feb-2024,104975.0
KADI 2853,,Feb-2024,500524.0
KADI 2853,,Mar-2024,2058.0
KADI 2853,,Mar-2024,104975.0
KADI 2853,,Mar-2024,500524.0
KADI 2853,,Apr-2024,2058.0
KADI 2853,,Apr-2024,104975.0
KADI 2853,,Apr-2024,621376.0
KADI 2853,,May-2024,2058.0
KADI 2853,,May-2024,104975.0
KADI 2853,,May-2024,563848.0
KADI 2853,,Jun-2024,2058.0
KADI 2853,,Jun-2024,104975.0
KADI 2853,,Jun-2024,126294.0
KADI 2853,,Jul-2024,2058.0
KADI 2853,,Jul-2024,104975.0
KADI 2853,,Jul-2024,103481.0
